Krishnarajapuram R S,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560016
Ramamurthy Nagar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560016
NAL,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560017
Vimanapura,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560017
Chamrajpet (Bangalore),,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560018
Gaviopuram Extension,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560019
Seshadripuram,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560020
Gayathrinagar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560021
Srirampuram,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560021
Yeshwanthpur Bazar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560022
Yeswanthpura,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560022
Magadi Road,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560023
Anandnagar (Bangalore),,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560024
H.A. Farm,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560024
